screen,compound_plate,prism_replicate,culture,row_id,error_rate,NC.median,NC.mad,PC.median,PC.mad,DR,SSMD,PASS,n.PASS
REP1M,PREP050,PREP050_PR500_120H_X2_P6,PR500A,ACH-000895::P115::PR500A::REP1M,0.015625,10.019866567810986,1.0932539216384405,-0.738382756339238,4.261166494841505,10.758249324150224,2.4455149868081687,TRUE,3
REP1M,PREP050,PREP050_PR500_120H_X2_P6,PR500A,ACH-000896::P101::PR500A::REP1M,0,13.340649555358311,0.2627847747747376,4.0241067501980705,1.8650111304603254,9.31654280516024,4.94657337771894,TRUE,3
REP1M,PREP050,PREP050_PR500_120H_X2_P6,PR500A,ACH-000897::P104::PR500A::REP1M,0,11.435277330944391,0.7065385683030677,2.916714194067458,1.6482516884736829,8.518563136876933,4.750212384788021,TRUE,3
REP1M,PREP050,PREP050_PR500_120H_X2_P6,PR500A,ACH-000898::P120::PR500A::REP1M,0,10.64749496375169,0.7957822165536148,1.7356172501367204,1.703000103566254,8.91187771361497,4.7409784410079805,TRUE,3
REP1M,PREP050,PREP050_PR500_120H_X2_P6,PR500A,ACH-000899::P117::PR500A::REP1M,0,12.231743812197909,0.728268984869932,3.3306473227861852,1.5149180133907245,8.901096489411724,5.2955028289893775,TRUE,3
REP1M,PREP050,PREP050_PR500_120H_X2_P6,PR500A,ACH-000900::P117::PR500A::REP1M,0,13.338922134823793,0.33283024226106145,6.112015886660537,1.2043800506052567,7.226906248163256,5.783732906163357,TRUE,3
REP1M,PREP050,PREP050_PR500_120H_X2_P6,PR500A,ACH-000901::P106::PR500A::REP1M,0,11.465087722671228,0.42624157097793053,2.410921344912832,2.9803465708086994,9.054166377758396,3.0073570103245846,TRUE,3
REP1M,PREP050,PREP050_PR500_120H_X2_P6,PR500A,ACH-000903::P102::PR500A::REP1M,0,10.954762520406378,0.6336859021982431,2.347293728758231,1.463660643101812,8.607468791648147,5.396706850952859,TRUE,3
REP1M,PREP050,PREP050_PR500_120H_X2_P6,PR500A,ACH-000905::P107::PR500A::REP1M,0.01666666666666672,11.4648808696463,0.5767765409615672,2.14741522732165,1.7566191866404357,9.31746564232465,5.039500519271938,TRUE,3
REP1M,PREP050,PREP050_PR500_120H_X2_P6,PR500A,ACH-000906::P101::PR500A::REP1M,0,14.113684381841274,0.4056877669377077,7.520751958353375,2.000332942512608,6.592932423487899,3.2301556575130186,TRUE,3
REP1M,PREP050,PREP050_PR500_120H_X2_P6,PR500A,ACH-000909::P106::PR500A::REP1M,0,11.699580449484282,0.6055335559471992,3.69464019135323,2.7723295926318463,8.004940258131052,2.820935828323229,TRUE,3
REP1M,PREP050,PREP050_PR500_120H_X2_P6,PR500A,ACH-000911::P117::PR500A::REP1M,0,11.374032342992923,0.6466955227255178,2.7973768866525988,1.615891606256585,8.576655456340324,4.9277121602594915,TRUE,3
REP1M,PREP050,PREP050_PR500_120H_X2_P6,PR500A,ACH-000913::P105::PR500A::REP1M,0,9.305069129120078,0.9110916170563261,-6.227376165863827,12.087632543821437,15.532445294983905,1.2813518886070412,TRUE,3
REP1M,PREP050,PREP050_PR500_120H_X2_P6,PR500A,ACH-000915::P118::PR500A::REP1M,0,14.154612505355033,0.4063257072759885,7.215016482707479,0.7581050255632436,6.939596022647554,8.068077053665483,TRUE,3
REP1M,PREP050,PREP050_PR500_120H_X2_P6,PR500A,ACH-000916::P106::PR500A::REP1M,0,11.727965181774302,1.0504012360420432,3.510330183486224,1.6892858227696352,8.217634998288077,4.131066743614597,TRUE,3
REP1M,PREP050,PREP050_PR500_120H_X2_P6,PR500A,ACH-000917::P104::PR500A::REP1M,0.04791666666666672,7.695520702618689,1.8254620579151521,-2.6072184230065067,6.000094853773141,10.302739125625195,1.6427507834762927,TRUE,3
REP1M,PREP050,PREP050_PR500_120H_X2_P6,PR500A,ACH-000919::P118::PR500A::REP1M,0,10.615321469763355,0.5578530912150085,2.8009214862133027,1.5919457078414034,7.814399983550052,4.632516906630252,TRUE,3
REP1M,PREP050,PREP050_PR500_120H_X2_P6,PR500A,ACH-000921::P107::PR500A::REP1M,0,13.348229133836231,0.5330902876991725,5.630585414794329,1.251897802113821,7.717643719041902,5.671927658952898,TRUE,3
REP1M,PREP050,PREP050_PR500_120H_X2_P6,PR500A,ACH-000924::P108::PR500A::REP1M,0,12.99727435538306,0.4954106644175927,4.729034618582224,1.560543264246972,8.268239736800837,5.049946366952355,TRUE,3
REP1M,PREP050,PREP050_PR500_120H_X2_P6,PR500A,ACH-000925::P111::PR500A::REP1M,0,11.037228017330309,0.647853889040138,2.3372484544719936,1.2627921593228912,8.699979562858315,6.12984973075251,TRUE,3
REP1M,PREP050,PREP050_PR500_120H_X2_P6,PR500A,ACH-000926::P113::PR500A::REP1M,0,12.248692931539562,0.32811605902773416,3.769253624183402,2.0143583756693846,8.47943930735616,4.15474144790202,TRUE,3
REP1M,PREP050,PREP050_PR500_120H_X2_P6,PR500A,ACH-000927::P119::PR500A::REP1M,0,9.456396568898223,0.6818362337132365,-5.176653313330483,10.006540699896671,14.633049882228706,1.4589654941857675,TRUE,3
