broad_id,drug_name,viability_cv,mean_lfc,std_lfc,n_cell_lines
BRD-K00003311-001-01-9,PF-06459988,1.1138067548061585,-0.826243298807223,0.9202753673248082,916
BRD-K00003312-003-01-9,SULTOPRIDE,2.4463515863768337,0.2514141674556799,0.6150474473928135,916
BRD-K00003313-001-01-9,TRABECTEDIN,0.3850707735074589,-9.438215148657399,3.634380807823321,917
BRD-K00003315-001-01-9,NELOCIGUAT,5.607796684823421,0.09833450586845062,0.5514399160128466,916
BRD-K00003316-001-01-9,ELDECALCITOL,0.6065170518832156,-2.5149811980138344,1.5253789817610686,916
BRD-K00003317-312-01-9,PIPOFEZINE,2.4348062643938837,-0.17506619845613972,0.42625227668463184,916
BRD-K00003318-300-01-9,DECLOXIZINE,9.689851028633402,-0.0462648425931032,0.44829943259034344,916
BRD-K00003321-001-01-9,DALFOPRISTIN,6.324565583399641,-0.07212270470124789,0.4561447759352079,911
BRD-K00003322-363-01-9,SUGAMMADEX,8.109119896794736,0.05246882746075864,0.4254760127235279,917
BRD-K00003325-001-01-9,TOPILUTAMIDE,6.773890668905455,-0.06188154335532284,0.41917880911208977,911
BRD-K00003326-001-01-9,GINSENOSIDE-RE,8.516583237459937,-0.06007714503116392,0.5116520063268601,916
BRD-K00003328-001-01-9,MADECASSOSIDE,30.606978709260446,-0.015192816869645262,0.46500622246292544,917
BRD-K00003329-001-01-9,INGENOL,25.52609311319772,0.019011564754323217,0.4852909721464424,911
BRD-K00003330-001-01-9,AFAMELANOTIDE,7.865750385246387,-0.06569439081882598,0.5167356798917072,917
BRD-K00003331-001-01-9,NIM811,2.582559013155127,-0.23305534932613053,0.6018791929662151,911
BRD-K00003333-001-01-9,ORNIPRESSIN,0.5683746409187206,-3.3026596821655083,1.8771480109275567,912
BRD-K00003334-001-01-9,SINCALIDE,14.675925748718884,0.029941739402049382,0.43942274425196726,917
BRD-K00003335-001-01-9,IRGD-PEPTIDE,4.863949224505376,-0.10500667753210428,0.5107471477501647,917
BRD-K00003336-001-01-9,TUFTSIN,2.806208177987227,-0.17422518509056825,0.48891213921249094,917
BRD-K00003337-019-01-9,ALX-40-4C,6.364424630093318,-0.07166434848807986,0.45610234461712623,917
BRD-K00003338-001-01-9,TRIAMCINOLONE-HEXACETONIDE,5.277353168322609,-0.09049733325662872,0.47758638838661654,917
BRD-K00003339-001-01-9,DIXYRAZINE,16.53484556296061,-0.024931376966850965,0.412236467818834,916
BRD-K00003340-300-01-9,JPH203,28.13107308365377,-0.02193046823224891,0.6169276046001414,916
BRD-K00003341-001-01-9,KETOHEXOKINASE-INHIBITOR-1,6.549882514130386,0.06451844151281656,0.4225882119037412,911
BRD-K00003342-001-01-9,ATICAPRANT,10.561189584043762,0.04438155153410172,0.4687219797856565,911
BRD-K00003343-001-01-9,VLX1570,0.26196480685759643,-11.366195054459583,2.9775430921472723,917
BRD-K00003344-001-01-9,INCYCLINIDE,0.9797711453695489,-0.6533780721825302,0.6401609821416254,916
BRD-K00003346-003-01-9,MINOCYCLINE,7.782860394530813,0.05777495523973506,0.44965441093112446,917
BRD-K00003347-003-01-9,DEMECLOCYCLINE,26.314772194048917,-0.016097408184846045,0.42359962929884215,917
BRD-K00003348-001-01-9,COTI-2,3.5559648259283074,-0.11828044083050858,0.4206010871885829,916
BRD-K00003349-001-01-9,TIGECYCLINE,3.1864685208646404,-0.13468164115654807,0.429158809883728,917
BRD-K00003352-003-01-9,TETRACYCLINE,18.95741977187977,-0.021084200703893573,0.39970204329827336,917
BRD-K00003353-003-01-9,CHLORTETRACYCLINE,5.831682195366714,0.07216940777373815,0.42086905036426886,911
BRD-K00003354-001-01-9,CINOBUFOTALIN,0.32599527068195566,-7.461255924883055,2.4323341448595968,911
BRD-K00003355-001-01-9,FUCOXANTHIN,32.87971424101248,-0.012768198612517968,0.41981472175208284,917
BRD-K00003356-001-01-9,MIVEBRESIB,0.8118239956297139,-3.1282286679610216,2.539571096467534,911
BRD-K00003357-001-01-9,BAY1125976,1.106999901726887,-0.6022833243303574,0.6667275808454484,911
BRD-K00003358-001-01-9,ROGARATINIB,1.6641214618193676,-0.4134067143580007,0.6879589858233779,911
BRD-K00003360-001-01-9,CPI-1205,3.745558222567312,-0.13716884623483597,0.5137738998949611,917
BRD-K00003361-001-01-9,TOMIVOSERTIB,4.446564328755565,-0.10727812982107983,0.4770191053180223,911
BRD-K00003362-066-01-9,MITOQUINONE,0.4917257256200385,-3.879493460486434,1.907646736895886,917
BRD-K00003363-001-01-9,DELPAZOLID,1.9930139370775615,-0.23407071617702396,0.466506199602535,911
BRD-K00003364-001-01-9,GSK2239633A,5.218578522326406,-0.08649895511616315,0.4514015893728848,917
BRD-K00003365-300-01-9,AQ-13,17.688946264208408,-0.025743394897307308,0.45537352899676586,911
BRD-K00003366-001-01-9,LINAPRAZAN,3.560519942661409,-0.13082783472320067,0.4658151145871668,911
BRD-K00003367-001-01-9,UKI-1,3.3361001570321465,-0.1317800728270561,0.4396315216520495,917
BRD-K00003368-001-01-9,BFH772,0.9977638885353034,-0.6759545464846118,0.6744430367736038,917
BRD-K00003369-001-01-9,ELTANEXOR,0.42698016255090354,-4.235466820616035,1.8084603115455933,911
BRD-K00003370-001-01-9,CADAZOLID,1.9584369104299852,-0.2586087794189639,0.5064689789753452,917
BRD-K00003371-001-01-9,PAQUINIMOD,5.9249349353207705,0.07657002319380263,0.4536724054192829,911
BRD-K00003372-003-01-9,CGP-25454A,8.046581983924764,0.050613687205938854,0.4072671836113109,911
BRD-K00003373-001-01-9,GSK3179106,3.298911942582109,-0.1939441526931717,0.6398046815134723,911
BRD-K00003374-001-01-9,ESAXERENONE,23.717824479978972,0.018823109865684945,0.4464432159616761,911
BRD-K00003375-004-01-9,VISOMITIN,0.4139721578241192,-5.249501068163179,2.1731472846875297,916
BRD-K00003376-001-01-9,TAK-243,0.3461480422270648,-8.706180404158333,3.013627302175043,917
BRD-K00003377-001-01-9,FISOGATINIB,1.8191518501126278,-0.2605886131810813,0.47405025778664794,917
BRD-K00003378-001-01-9,FT011,16.243452893218883,-0.02767368162526188,0.44951614386187827,911
BRD-K00003379-001-01-9,GSK2256098,13.099696413714673,-0.03841710962713328,0.5032524732078413,911
BRD-K00003380-001-01-9,GLPG0187,2.1949307108158074,-0.21195816164101583,0.46523347839392665,917
BRD-K00003381-001-01-9,MSDC-0160,4.461391439374677,-0.12257915697615966,0.5468736015792034,911
BRD-K00003382-001-01-9,NICAINOPROL,4.240557081413903,0.10138012417207475,0.4299082034725124,911
BRD-K00003383-001-01-9,UROLITHIN-A,3.9472673907329603,-0.11341241078894561,0.447669110811616,917
BRD-K00003384-001-01-9,FOSFLUCONAZOLE,6.294643257918047,0.07245071144965332,0.4560513823579261,911
BRD-K00003385-001-01-9,IPI549,1.3467979678929365,-0.4758641545070424,0.640892876283175,917
BRD-K00003386-001-01-9,HT-2157,3.2510912029124284,-0.16064499454408881,0.5222715285542022,911
BRD-K00003387-001-01-9,LANABECESTAT,33.20667163811062,0.013038626487403698,0.4329693883791863,911
BRD-K00003388-001-01-9,CXD101,0.7574430531285761,-2.59628350198963,1.9665369025343769,911
BRD-K00003389-001-01-9,HTHQ,2.7637295715507566,-0.1777117269342928,0.4911471549396581,916
BRD-K00003390-003-01-9,YL0919,3.801600605183049,-0.15220572269860747,0.5786253675233495,911
BRD-K00003391-236-01-9,PBI-4050,10.639746527177968,0.04247564252591897,0.4519300700547991,917
BRD-K00003392-001-01-9,FUTIBATINIB,5.178766892105765,-0.1216678714279267,0.6300895443839277,911
BRD-K00003393-300-01-9,BGP-15,13.645850405995015,-0.03271132878613125,0.4463738991968655,911
BRD-K00003394-001-01-9,ABX464,1.6897289182115074,-0.3455814838076409,0.5839390267882126,911
BRD-K00003395-001-01-9,BISANTRENE,33.609573778953504,0.012924592023412411,0.4343900291737534,911
BRD-K00003396-001-01-9,CEP-40783,0.5941216177791893,-2.725139629258538,1.6190643652092627,917
BRD-K00003397-001-01-9,MK-8617,3.251601833398094,0.1287959064454231,0.4187930055321072,911
BRD-K00003398-001-01-9,AZD7986,3.637328164418079,0.13301521635525093,0.4838199927451185,911
BRD-K00003399-001-01-9,OCAPERIDONE,16.897867782829707,-0.027882131834333117,0.47114857723998815,911
BRD-K00003400-001-01-9,PF-06840003,2.8648721709446363,-0.1452576813550937,0.4161446889301515,917
BRD-K00003401-001-01-9,THK5351,3.0685237699854775,-0.1561336103929531,0.47909969478442815,911
BRD-K00003402-001-01-9,T-807,1.3680888605959718,-0.38816167882087244,0.5310396689050669,911
BRD-K00003403-001-01-9,JNJ-39758979,16.038983665068233,0.0290163587146174,0.46539290344350875,917
BRD-K00003404-001-01-9,CYC065,0.3192852893971764,-8.81047118963422,2.8130538435078463,911
BRD-K00003405-001-01-9,EVOBRUTINIB,3.144988549081121,-0.14739775928057738,0.46356426509763143,917
BRD-K00003406-001-01-9,MILADEMETAN,1.6182878952043347,-1.0445304684701846,1.6903510132974127,917
BRD-K00003408-001-01-9,IBERDOMIDE,7.024259151115185,-0.0731043266961061,0.5135037357812374,911
BRD-K00003409-001-01-9,CFI-402257,0.6343104403336823,-2.144889185193536,1.360525603527065,911
BRD-K00003410-001-01-9,GAL-021,8.56218631188235,-0.06601080634237867,0.5651968225010313,911
BRD-K00003411-001-01-9,BAMAQUIMAST,12.33352890460384,-0.03430886086702234,0.4231493271874516,911
BRD-K00003412-300-01-9,TRILACICLIB,0.9172863457641176,-1.0511684224369762,0.9642224409998461,917
BRD-K00003413-001-01-9,ZANUBRUTINIB,2.131223182817195,-0.3243454498126686,0.6912525418820303,911
BRD-K00003414-001-01-9,EMODEPSIDE,9.183767546431866,-0.05201534089237214,0.4776967996039576,911
BRD-K00003415-001-01-9,ICLAPRIM,8.89354035167958,0.04599603005173613,0.4090675492821818,911
BRD-K00003416-001-01-9,LY3214996,1.1075564958138968,-1.0159199250145057,1.1251887121765827,911
BRD-K00003417-001-01-9,MRX-2843,0.9027733225176219,-1.6052470589042849,1.449174220828662,911
BRD-K00003418-001-01-9,BMS-986205,1.335598282432426,-0.41866412428213556,0.559167085307296,917
BRD-K00003419-001-01-9,AVAPRITINIB,1.0549906924065657,-0.5447683730140956,0.574725563047339,917
BRD-K00003420-001-01-9,GDC-0077,1.5841670925955518,-0.44031704671732724,0.697535775718448,911
BRD-K00003421-001-01-9,GSK3326595,0.931977279296383,-1.0121172558714864,0.943270286456029,911
BRD-K00003422-003-01-9,BAY-1895344,0.3762316299666793,-4.718104303516405,1.7751000724647814,911
BRD-K00003423-001-01-9,BMS-986158,0.8546451059742072,-1.9156089535083118,1.6371658170762513,911
BRD-K00003424-001-01-9,ROBLITINIB,11.592036983927226,0.039221872622958405,0.4546613980242166,916
BRD-K00003425-001-01-9,LXS196,2.1087233846291804,-0.3058348404378119,0.644921079865548,911
BRD-K00003426-001-01-9,PEPOSERTIB,0.8951013294882593,-0.7253330554755294,0.6492465822779276,911
BRD-K00003427-001-01-9,ILAPRAZOLE,7.1685135429610485,-0.0705534971796963,0.5057637000359171,911
BRD-K00003428-001-01-9,PAGOCLONE,9.389360063051145,0.04311879296666253,0.40485787264815176,911
BRD-K00003429-001-01-9,GSK2982772,5.62191528391437,0.07452360406562049,0.4189653887088949,911
BRD-K00003430-001-01-9,PRN1371,1.1465840899719502,-0.8562086063542388,0.9817151657428266,917
BRD-K00003431-001-01-9,ZIRITAXESTAT,2.588152553957813,-0.2592790936330376,0.6710538483742131,916
BRD-K00003432-001-01-9,EDO-S101,1.099729858728354,-0.8574852634269401,0.9430021476101542,911
BRD-K00003433-001-01-9,VERALIPRIDE,10.631097676257495,0.038584322280450466,0.4101936989356672,911
BRD-K00003435-003-01-9,AVEX-73,4.64975501693033,0.09715431509909417,0.45174376404844324,911
BRD-K00003436-001-01-9,AVN-492,16.90094516092533,0.02535895137654033,0.42859024655348005,911
BRD-K00003438-001-01-9,CM-4620,9.495350800483305,-0.062417478147702925,0.5926758510939402,911
BRD-K00003439-001-01-9,XL041,2.663199831105841,-0.23482874182520802,0.6253958655676912,917
BRD-K00003441-001-01-9,SELITRECTINIB,3.3482558680220955,0.1443595063784332,0.4833525643363621,911
BRD-K00003442-001-01-9,CPI-444,8.21835502314039,-0.04683499529196021,0.38490661881643773,911
BRD-K00003444-001-01-9,BT-11,2.1100485051551954,-0.2361729735331384,0.4983364297616562,911
BRD-K00003445-001-01-9,VANIPREVIR,5.174082494749295,-0.08401760904241277,0.434714040197038,917
BRD-K00003446-001-01-9,LY3200882,7.624999559858151,0.06574088660381719,0.5012742314187907,911
BRD-K00003447-001-01-9,REPOTRECTINIB,0.610877268681802,-3.091955397817888,1.8888052683049459,911
BRD-K00003448-001-01-9,ZURANOLONE,4.59133677473545,-0.09411668339627562,0.4321213895934536,911
BRD-K00003449-001-01-9,E7046,3.6267277706192056,-0.15293593365881442,0.5546569977259987,911
BRD-K00003450-001-01-9,AAI101,5.820959860737553,0.07324819669552418,0.4263748128360553,911
BRD-K00003452-001-01-9,DESIDUSTAT,8.131202722144193,0.06273670075194357,0.5101248319325492,911
BRD-K00003453-003-01-9,CT7001,0.39576458067399,-6.697922460082474,2.6508004738014397,911
BRD-K00003454-001-01-9,SECLIDEMSTAT,0.5806392411307142,-2.691361303772911,1.5627099850312725,916
BRD-K00003455-001-01-9,S-38093,13.95089561244346,-0.03126544053221404,0.43618089714197683,911
BRD-K00003456-001-01-9,ASCIMINIB,3.498401533950261,-0.1943549493608338,0.6799316529747663,911
BRD-K00003457-001-01-9,IDH-305,31.18986596089777,-0.014265356960791661,0.4449345714914519,911
BRD-K00003458-001-01-9,CINTIRORGON,1.8049082798025105,-0.24757475415566563,0.44684972364563186,916
BRD-K00003459-001-01-9,DILMAPIMOD,11.165596521411956,0.04424234550471772,0.4939921790665821,911
BRD-K00003460-001-01-9,VORASIDENIB,25.411835482300887,-0.0165866267037122,0.4214966290010731,911
BRD-K00003461-001-01-9,PAMIPARIB,1.4438880365774027,-0.5862776534137936,0.8465192898768494,911
BRD-K00003462-001-01-9,LANIFIBRANOR,20.61857535322776,0.02375023452996931,0.48969600031300414,911
BRD-K00003463-001-01-9,PYROTINIB,1.3248662696309732,-0.671899598391701,0.8901771144877619,916
BRD-K00003464-001-01-9,POCAPAVIR,3.390500081649424,0.12692011410232165,0.4303226572268758,911
BRD-K00003465-001-01-9,FANTOFARONE,2.309359580672677,-0.2059539293404778,0.475621679899616,916
BRD-K00003466-001-01-9,NELOTANSERIN,6.633578885971246,0.06260511214999268,0.41529595011205334,911
BRD-K00003467-001-01-9,TEMANOGREL,1.9813433989002802,0.21563434815423974,0.4272456922915677,911
BRD-K00003469-015-01-9,LARAZOTIDE-ACETATE,21.955180906169147,-0.020813406213444578,0.4569620986897607,917
BRD-K00003470-001-01-9,NEU2000,7.227950322076147,-0.05765824360839863,0.4167509204596698,911
BRD-K00003471-001-01-9,RISLENEMDAZ,25.203896848037335,0.017652444160202077,0.44491038172947217,911
BRD-K00003472-001-01-9,VOCLOSPORIN,3.2111459978876717,-0.2026703037002412,0.6508039346177085,916
BRD-K00003473-001-01-9,PRIDOPIDINE,2.5481599132296746,0.2113815253853587,0.5386339293843119,911
BRD-K00003474-001-01-9,LETRAZURIL,36.11405544390885,-0.01327230122511462,0.47931662231204875,917
BRD-K00003475-001-01-9,S-3304,2.7558122891651977,0.16365237987347905,0.4509952396064648,911
BRD-K00003476-075-01-9,NINGETINIB-TOSYLATE,2.834578079646032,-0.26505143818638116,0.7513089966617713,917
BRD-K00003477-001-01-9,ASIMADOLINE,4.803400581141865,-0.08678654277379656,0.4168705299949478,911
BRD-K00003478-001-01-9,EPRISTERIDE,3.3606501886413294,-0.16026181407083295,0.5385838956891464,911
BRD-K00003479-003-01-9,AX-024,3.7735429120797757,0.12307479312386109,0.46442801324823074,906
BRD-K00003480-001-01-9,TROPIFEXOR,4.3609801926045515,0.11192881131977893,0.488119329147328,917
BRD-K00003482-001-01-9,MK-4074,4.434172894921227,-0.10160542351365545,0.45053601492124296,917
BRD-K00003483-003-01-9,GSK656,2.899423130391475,0.1462387808512902,0.4240081037604807,911
BRD-K00003484-074-01-9,MIROGABALIN-BESYLATE,26.668368331889997,-0.016984567941001342,0.4529507138086343,917
BRD-K00003485-001-01-9,SB-649868,1.40661768272243,0.32556888174614246,0.4579509460082917,911
BRD-K00003486-003-01-9,DG051,3.785250620567584,0.12013419603880378,0.4547380401072698,911
BRD-K00003487-001-01-9,TOMEGLOVIR,14.679175896528166,-0.03274940800817909,0.480734320659229,911
BRD-K00003488-001-01-9,SULTIAME,2.3297666315509264,0.18913313819258082,0.44063607428158486,911
BRD-K00003490-001-01-9,NGP555,24.221602000895317,-0.017937458728147736,0.43447398622068034,911
BRD-K00003491-001-01-9,MORPHOTHIADIN,5.7195006420466195,-0.07680201325415742,0.43926916411762634,916
BRD-K00003492-001-01-9,APARARENONE,2.276731370470831,0.1819736359263667,0.41430508551219697,911
BRD-K00003493-001-01-9,PADSEVONIL,4.254874860192789,0.09225070886607376,0.3925152219892213,911
BRD-K00003494-001-01-9,ROSIPTOR,3.405184567292666,0.12000150070152264,0.40862725824078494,911
BRD-K00003495-001-01-9,BALOXAVIR-MARBOXIL,4.781891291825161,-0.0975292344660885,0.46637419699176297,916
BRD-K00003496-001-01-9,BALOXAVIR,0.7786380481802997,-1.2658859734385204,0.9856669835769882,911
BRD-K00003497-001-01-9,MAVACAMTEN,2.6235289815151113,-0.18328696358846533,0.4808586609082437,911
BRD-K00003498-001-01-9,TAPINAROF,2.620206626731223,-0.22477007117438697,0.5889440299819774,911
BRD-K00003499-001-01-9,ADAVIVINT,0.6043714704323735,-3.5384130210304705,2.138515880517242,916
BRD-K00003500-001-01-9,DELGOCITINIB,3.0321693489112547,-0.15931373530060355,0.48306622503905106,917
BRD-K00003501-001-01-9,LAZERTINIB,1.3733124419959832,-0.5592872016815535,0.7680760727183943,916
BRD-K00003502-001-01-9,ROVAZOLAC,1.3248414356926144,-0.4222568943970972,0.5594234302041549,917
BRD-K00003503-001-01-9,VECABRUTINIB,3.316658080646482,-0.15506740709385672,0.5143055687827375,917
BRD-K00003505-001-01-9,NEMOREXANT,10.941969785210544,0.041171269526342265,0.45049478717599667,917
BRD-K00003506-001-01-9,RISDIPLAM,49.47955524944555,-0.011421411764758188,0.5651263744410202,916
BRD-K00003507-001-01-9,FARAMPATOR,6.115656545868486,0.06492859059866307,0.39708096010872884,917
BRD-K00003508-001-01-9,ASTX660,1.505989737226368,-0.7557842575793535,1.1382033354717562,917
BRD-K00003509-001-01-9,AZD1390,1.4598757528946802,-0.3713683660273435,0.5421516729554353,917
BRD-K00003510-001-01-9,FLT3-IN-1,0.6286736855591996,-2.2459199552289513,1.4119507757247374,916
BRD-K00003511-001-01-9,CA-4948,3.401942208186009,-0.13615202123613407,0.46318130777304234,917
BRD-K00003512-001-01-9,BMS-813160,24.12820213973934,0.01763024318607211,0.42538607136631,917
BRD-K00003513-363-01-9,FONDAPARINUX,10.382410069362695,-0.038664443612969446,0.40143010869360013,917
BRD-K00003514-342-01-9,DIQUAFOSOL,3.8701886354686805,-0.11325403065301383,0.4383144623543157,917
BRD-K00003515-003-01-9,AZ7550,0.5434841419823316,-6.1363677796371885,3.3350185776041426,917
BRD-K00003516-057-01-9,EMAMECTIN,1.7720297513943846,-0.2726458387800428,0.48313653791211264,917
BRD-K00003518-004-01-9,METHYLBENACTYZIUM-BROMIDE,2.2012249004370443,-0.24550542236500722,0.5404126489021676,911
BRD-K00003520-001-01-9,GLYCEROL-PHENYLBUTYRATE,10.961718079656825,0.060937044999482375,0.6679747078916874,916
BRD-K00003521-001-01-9,LUCANTHONE,1.7409107358742484,-0.3639740541383399,0.6336463384291108,911
BRD-K00003522-001-01-9,BROMISOVAL,5.203176311410571,0.10917336586599173,0.5680482711108876,916
BRD-K00003523-236-01-9,TAUROGLYCOCHOLATE,2.192400928531936,-0.20339293662061142,0.44591886310386564,916
BRD-K00003524-001-01-9,APRONAL,11.451936835564089,-0.03384778934564893,0.38762274560985066,917
BRD-K00003525-003-01-9,HYDROXOCOBALAMIN,25.04163896390304,-0.016340362534082956,0.40918945911779314,917
BRD-K00003526-001-01-9,UPRIFOSBUVIR,2.62008806123654,-0.170397998856539,0.44645776246261537,917
BRD-K00003527-001-01-9,SOFOSBUVIR-IMPURITY-M,6.416568294405542,-0.08054210752343087,0.5168039334994486,917
BRD-K00003528-457-01-9,AZD5153,0.8507210486601088,-1.7087149380658493,1.4536397639725722,911
BRD-K00003529-458-01-9,CLOPERASTINE-FENDIZOATE,5.996910253951483,0.10752694625800714,0.644829446590733,916
BRD-K00003530-003-01-9,PIRMENOL,25.245993625283756,0.017655009737051558,0.4457182632759263,911
BRD-K00003531-001-01-9,ACELARIN,0.5063934020244226,-4.235605657261333,2.144882758414457,917
BRD-K00003532-001-01-9,INARIGIVIR,0.6309923993943752,-4.01237152342961,2.531775934830514,917
BRD-K00003533-001-01-9,BAY-1251152,0.28566083824403576,-6.939082293532035,1.9822240646147073,911
BRD-K00003534-001-01-9,METHYLCOBALAMIN,3.4646153649674907,0.12985192023441203,0.44988695801467693,911
BRD-K00003535-001-01-9,POLAPREZINC,5.72244924897546,0.08771578829267762,0.5019491468387235,911
BRD-K00003537-001-01-9,CHLORPHENOXAMINE,4.103002800567908,-0.11195489857358365,0.4593512623847098,911
BRD-K00003538-001-02-9,ACT-709478,2.7669288422490568,-0.1509838237801986,0.41776149673048046,897
BRD-K00003569-003-01-9,OMADACYCLINE,6.023717531039787,-0.07091879721455585,0.4271948020615757,916
BRD-K00003576-001-01-9,ENCORAFENIB,2.04961993913699,-0.514909761300751,1.0553693136182871,916
BRD-K00003598-001-01-9,HOKU-81,2.780498037554269,-0.19178409299532356,0.5332552942076226,917
BRD-K00003606-380-01-9,SODIUM-NITROPRUSSIDE,2.572888342957058,-0.20044963033270477,0.5157345172330676,914
BRD-K00003682-001-01-9,IMIDUREA,16.829796101353086,-0.02568846983774356,0.43233170952498295,914
BRD-K00003730-001-01-9,HPPH,2.9976417418125334,-0.16513004589653998,0.4950007184068877,917
BRD-K00003731-001-01-9,PF-06409577,1.460384560089104,-0.336512893445056,0.4914382338580697,911
BRD-K00003732-001-01-9,ATRACTYLENOLIDE-I,22.39015530679421,0.02102092393123715,0.4706617515127069,917
BRD-K00004235-334-01-9,NAS-181,22.70062655140059,0.022416420755522727,0.5088667961901865,917
BRD-K00004286-001-01-9,SCH-221510,9.99734891488989,-0.0429572318685849,0.42945843540807066,914
BRD-K00004292-003-02-9,EFONIDIPINE,2.31495040357651,-0.18893416434012775,0.4373732199885694,917
BRD-K00004294-001-01-9,TCS-2002,4.512950095382631,0.10573836769399421,0.47719197657021484,916
BRD-K00004295-001-01-9,NS-309,67.34243551828355,-0.010159867837554841,0.6841902447248198,916
BRD-K00004301-001-01-9,ML213,19.588945810680702,0.029563399180615714,0.5791158245286034,916
BRD-K00004316-003-01-9,SSR180711,4.907275153118578,-0.09790239875237167,0.48043400882822074,914
BRD-K00004526-001-01-9,ATROPINE-OXIDE,5.790975347653083,-0.09413299724924103,0.5451218664710502,914
BRD-K00004538-001-01-9,ROSAMICIN,2.610472032161187,-0.2124879975958077,0.5546939748937896,914
BRD-K00004545-001-01-9,CRISDESALAZINE,2.52208257510983,0.21066971024988598,0.5313264053246742,911
BRD-K00004546-001-01-9,PERFLUOROHEXYLOCTANE,4.302160047175452,-0.11453274441121562,0.49273819709928934,917
BRD-K00004547-001-01-9,PRISOTINOL,43.185177609472255,0.011697409956335225,0.5051547265351458,911
BRD-K00004549-001-01-9,IRGANOX-1010,6.465036250476367,0.0722322692803054,0.4669842393513449,911
BRD-K00004550-001-01-9,BMS-626531,11.539727509748001,0.039910927278247764,0.4605612254523476,917
BRD-K00004551-001-01-9,EFLETIRIZINE,0.8795274984233636,0.5180860994256206,0.4556709709957341,911
BRD-K00004552-001-01-9,SAMERIDINE,5.173844807524283,-0.08251132798306396,0.42690080584710854,911
BRD-K00004553-001-01-9,SAM-315,6.288916177633529,-0.06586030131358886,0.4141899143948477,917
BRD-K00004554-001-01-9,LODENOSINE,6.699966233747001,0.06403789097023255,0.42905170718093005,911
BRD-K00004555-001-01-9,HBED,2.686675656455929,-0.16948658248134804,0.4553554752485477,917
BRD-K00004556-001-01-9,WAY-255348,26.55074577354164,-0.017617313509242248,0.46775281219667164,917
BRD-K00004557-001-01-9,MK-0608,10.719917047727792,-0.03952734805862206,0.4237298923050927,911
BRD-K00004559-001-01-9,CONVALLATOXIN,0.3367227600484497,-8.380669811185129,2.8219622698769764,917
BRD-K00004560-001-01-9,PIPOTIAZINE,15.844410009087866,-0.028188463318934483,0.4466295703513317,917
BRD-K00004562-001-01-9,DEAZAGUANINE,5.875403415561218,0.0694913521162124,0.40828972757556153,917
BRD-K00004563-001-01-9,NAPAMEZOLE,10.26704890537086,0.053011617887308536,0.5442728734018294,911
BRD-K00004564-001-01-9,TETOMILAST,27.563135198631805,-0.016801721900858487,0.46310813232317544,911
BRD-K00004565-001-01-9,LY311727,6.027035998400128,-0.07495510910557679,0.4517571408433205,917
BRD-K00004566-001-01-9,FEBUPROL,2.8602861097400143,0.15015748027773326,0.42949335511196063,911
BRD-K00004567-001-01-9,FLORIFENINE,10.271817857394563,-0.04205958676763508,0.43202841443443,911
BRD-K00004568-001-01-9,ENIPORIDE,4.080551491854535,0.10609394277529338,0.4329217964684531,911
BRD-K00004569-001-01-9,ICI-169369,3.1515487186743663,0.1377292856639768,0.4340605537582418,911
BRD-K00004570-001-01-9,DSPC,5.037633986123644,-0.10610688951265922,0.5345276727708385,911
BRD-K00004571-001-01-9,FASORACETAM,8.358282945523214,0.05188832276953447,0.4336972832764039,911
BRD-K00004572-001-01-9,RO-48-6791,5.207403251898941,-0.08703338370749689,0.4532179253421876,917
BRD-K00004573-001-01-9,RG7834,0.449101967761615,-1.8233636442541732,0.8188762005795385,917
BRD-K00004575-001-01-9,JNJ-54175446,5.150820657239657,-0.11047096084865538,0.5690161071643675,916
BRD-K00004576-001-01-9,CLAMIKALANT,3.0483659846267614,-0.14151008528189823,0.4313745304549707,916
BRD-K00004577-001-01-9,VAPENDAVIR,7.155765986300698,-0.06968554636287942,0.49865346240027286,916
BRD-K00004578-001-01-9,KAF-156,5.707399010005915,-0.1017757779568971,0.5808749743537763,917
BRD-K00004580-001-01-9,VELARESOL,2.5054036438347005,0.17927070387101537,0.44914547471125343,911
BRD-K00004581-001-01-9,PIROZADIL,9.06942464966639,-0.04744939331322457,0.43033869732667446,917
BRD-K00004582-001-01-9,SUFUGOLIX,3.329914980634467,0.14218801014339838,0.47347398504310784,916
BRD-K00004583-001-01-9,AC260584,3.1689128584706854,-0.12586850617900852,0.398866327707157,917
BRD-K00004584-001-01-9,REMETINOSTAT,4.379446446642391,0.10251131066110204,0.44894279521541763,917
BRD-K00004585-001-01-9,SORAPRAZAN,1.7853695048220801,-0.24369700785590573,0.435089206242321,917
BRD-K00004586-001-01-9,BMS-986020,2.1469269547163248,-0.2183462189622895,0.46877338295053206,916
BRD-K00004587-001-01-9,KR-33494,9.38964162486895,-0.04475900728956341,0.4202710379338974,917
BRD-K00004588-001-01-9,CENTANAFADINE,12.26962272645564,-0.03809572753324135,0.4674202043227199,911
BRD-K00004589-001-01-9,GEFAPIXANT,2.280722691666241,0.18683134843511218,0.42611049589056244,917
BRD-K00004590-001-01-9,RG7800,21.059944392526784,0.01981198045029992,0.41723920658914404,917
BRD-K00004591-001-01-9,BMS-986142,0.9381117560762823,-0.6237136840427376,0.5851131394261401,917
BRD-K00004592-001-01-9,PI3KD-IN-2,2.603582829943839,-0.19511932937385099,0.508009335747915,917
